"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"1213","17209",13,22,65,10.9,0,1.1,0,68.1,7,"WGS84",53.53416,19.27326,"E20","8","U111","8","mineral","POLAND"
"1214","17210",15,32,53,29.6,1,2.6,69.5,180.6,18.5,"WGS84",53.43202,18.94738,"C10","8","U400","8","mineral","POLAND"
"1215","17211",6,18,76,9.7,0,0.9,33.1,50.8,6.8,"WGS84",53.40726,19.27596,"B13","8","U111","8","mineral","POLAND"
"1216","17212",9,23,69,12.5,2,1.3,66.3,110.6,6.1,"WGS84",53.45511,19.59043,"B13","8","U111","8","mineral","POLAND"
"1217","17213",18,33,49,15.2,0,1.6,18.2,149.1,11.6,"WGS84",53.87722,19.74839,"E20","8","U111","8","mineral","POLAND"
"1218","17214",13,25,62,134.9,0,10.9,17.8,71.6,67.7,"WGS84",53.6508,19.63486,"E20","8","U112","8","organic","POLAND"
"1219","17215",5,15,80,8.7,0,1,54.3,94.6,0,"WGS84",53.44318,19.73975,"B14","8","U111","8","mineral","POLAND"
"1220","17216",4,13,82,14.4,1,1.4,91.3,81.6,3.4,"WGS84",53.40845,19.94452,"B14","8","U111","8","mineral","POLAND"
"1221","17217",11,25,64,44.8,2,3.6,42.6,81.1,25.2,"WGS84",53.55794,19.88817,"E10","8","U111","8","mineral","POLAND"
"1222","17218",7,25,68,8.3,0,1,74.6,107.7,2,"WGS84",53.53564,20.15747,"B16","8","U111","8","mineral","POLAND"
"1223","17219",10,34,56,12.3,0,1.1,39,198,4.2,"WGS84",53.45923,19.9869,"B18","B14","U111","8","mineral","POLAND"
"1224","17220",7,31,61,25.6,1,2.1,53.6,187.6,9.8,"WGS84",53.53526,19.94386,"D10","8","U111","8","mineral","POLAND"
"1225","17221",8,27,65,9.2,1,1,60.2,261.3,4.3,"WGS84",53.62825,19.6908,"B22","8","U111","8","mineral","POLAND"
"1226","17222",NA,NA,NA,457.2,1,24,40.6,149.3,112.1,"WGS84",53.73324,19.96002,"E30","8","U120","8","organic","POLAND"
"1227","17223",9,25,65,15.3,1,1.4,21.2,134.3,6.8,"WGS84",54.68651,17.78309,"B11","8","U111","8","mineral","POLAND"
"1228","17224",9,20,71,8.8,2,0.9,39,117.9,6.2,"WGS84",54.29796,18.205,"B15","8","U111","8","mineral","POLAND"
"1229","17225",7,22,70,16.2,2,1.1,25.1,81.2,5.8,"WGS84",54.14124,17.25006,"B54","8","U111","8","mineral","POLAND"
"1230","17226",5,16,79,11.6,1,1,28.4,43.5,4.1,"WGS84",54.15293,17.65243,"E20","8","U111","8","mineral","POLAND"
"1231","17227",8,21,70,8.5,1,0.9,40.7,109.5,3.3,"WGS84",53.59787,17.58326,"B11","8","U111","8","mineral","POLAND"
"1232","17228",6,28,66,9.7,0,1.1,0,34.5,3.2,"WGS84",53.26377,20.57794,"E20","8","U111","8","mineral","POLAND"
"1233","17229",3,8,88,13.6,2,1.3,33.2,90.8,7.4,"WGS84",53.10426,20.327,"E20","8","U111","8","mineral","POLAND"
"1234","17230",12,18,70,37.1,21,4,16.4,41.1,25.4,"WGS84",53.00528,20.21282,"E20","8","U111","8","mineral","POLAND"
"1235","17231",3,7,91,19.2,2,1.3,88.8,22.2,4.1,"WGS84",52.73626,20.38913,"E20","8","U112","8","mineral","POLAND"
"1236","17232",13,18,70,18.7,6,1.8,21,36.7,19.6,"WGS84",52.74623,20.06168,"B54","8","U111","8","mineral","POLAND"
"1237","17233",9,20,71,14.6,1,1.6,0,34.7,7.8,"WGS84",52.77132,19.97806,"B15","B11","U111","8","mineral","POLAND"
"1238","17234",22,41,37,37.4,53,3.7,17,54.5,24.8,"WGS84",52.64746,20.15848,"B11","8","U111","8","mineral","POLAND"
"1239","17235",10,40,51,10.5,0,1.2,29.1,78.5,9.4,"WGS84",52.65001,20.33864,"B43","8","U111","8","mineral","POLAND"
"1240","17236",3,5,92,9.3,0,0.5,69.8,47.8,0,"WGS84",52.70559,20.53153,"C30","8","U120","8","mineral","POLAND"
"1241","17240",19,38,43,19.9,0,1.8,37.5,165.6,14.5,"WGS84",52.711487,20.8335,"B18","B14","U111","8","mineral","POLAND"
"1242","17241",6,15,79,8.6,1,0.9,0,45,5.7,"WGS84",52.79902,20.70434,"B11","8","U111","8","mineral","POLAND"
"1243","17242",3,15,82,11,0,1.1,34.2,53.7,4.3,"WGS84",52.83721,20.68435,"B15","8","U111","8","mineral","POLAND"
"1244","17243",4,6,90,16.2,0,1.5,79.6,141.2,3,"WGS84",52.86747,20.751,"B14","8","U111","8","mineral","POLAND"
"1245","17244",10,21,70,9.8,1,1.1,0,46.7,5.5,"WGS84",52.87444,20.87346,"B11","B18","U111","8","mineral","POLAND"
"1246","17245",12,20,68,6.9,0,0.8,42.2,108.3,6.5,"WGS84",53.44679,20.13683,"B18","8","U111","8","mineral","POLAND"
"1247","17246",6,13,81,7.6,1,0.9,43.9,62.7,4.8,"WGS84",53.39864,20.27676,"E20","8","U112","8","mineral","POLAND"
"1248","17247",58,38,4,129.3,126,13.2,23.4,102.6,69.5,"WGS84",54.05877,19.51321,"E20","8","U111","8","organic","POLAND"
"1249","17248",21,24,55,14.7,2,1.5,13,100.1,16.3,"WGS84",54.12994,19.52953,"E20","8","U111","8","mineral","POLAND"
"1250","17249",10,20,69,12,4,1.3,16.7,56.4,11.7,"WGS84",54.20427,19.9817,"B18","8","U111","8","mineral","POLAND"
"1251","17250",5,19,75,8.8,0,1,57.1,146.2,2.2,"WGS84",54.08621,20.07541,"C10","8","U120","8","mineral","POLAND"
"1252","17251",13,20,68,7.6,0,0.9,18.5,54.4,7.6,"WGS84",53.99498,20.08611,"B54","8","U111","8","mineral","POLAND"
"1253","17252",24,32,44,15.1,9,1.6,48.1,234.6,18.8,"WGS84",54.0072,20.58097,"C10","8","U400","8","mineral","POLAND"
"1254","17253",16,29,55,14.6,0,1.4,20.5,99.5,14.4,"WGS84",54.00911,20.76678,"E20","8","U111","8","mineral","POLAND"
"1255","17254",10,31,59,12.1,0,1.4,0,198.4,3,"WGS84",53.95919,20.50706,"E20","8","U111","8","mineral","POLAND"
"1256","17255",4,7,89,23.6,0,1.2,107.3,27,2.4,"WGS84",53.59655,20.29435,"C30","8","U120","8","mineral","POLAND"
"1257","17256",3,14,83,106.7,0,4,21.5,70.1,8.4,"WGS84",53.51141,20.8535,"C30","8","U120","8","mineral","POLAND"
"1258","17257",5,10,85,24.1,0,2.3,17.4,46.9,6.4,"WGS84",53.48697,21.122,"E20","8","U111","8","mineral","POLAND"
"1259","17258",3,5,92,14,0,1.3,71.1,61.4,0,"WGS84",53.40779,21.19269,"E20","8","U111","8","mineral","POLAND"
"1260","17259",5,5,89,54.3,0,4.4,33.8,83.2,22.8,"WGS84",53.37616,21.33673,"E20","8","U111","8","mineral","POLAND"
"1261","17260",8,8,84,66.9,0,5.9,17,39.1,21.3,"WGS84",53.47592,21.24126,"E20","8","U111","8","mineral","POLAND"
"1262","17261",8,23,69,14.9,0,1.5,19.6,101.3,6.1,"WGS84",54.109,20.2366,"B18","8","U111","8","mineral","POLAND"
"1263","17262",6,20,74,10,0,1,23.9,66.4,0,"WGS84",54.03027,20.30902,"B14","8","U111","8","mineral","POLAND"
"1264","17264",20,50,30,20.9,0,1.9,14.1,115.3,6.4,"WGS84",54.2304,19.86253,"C10","8","U120","8","mineral","POLAND"
"1265","17265",7,26,67,29.5,0,1.6,0,40.5,9.9,"WGS84",54.3147,20.16229,"C30","8","U364","8","mineral","POLAND"
"1266","17266",23,50,27,93.7,1,7,28.1,94,14.9,"WGS84",53.87843,21.01033,"E20","8","U111","8","mineral","POLAND"
"1267","17267",9,16,75,35.2,0,3.4,31.6,48.7,15.9,"WGS84",53.03408,20.91385,"E20","8","U111","8","mineral","POLAND"
"1268","17268",NA,NA,NA,495.2,1,30.3,11.9,178.8,163.6,"WGS84",53.215566,21.11189,"E20","8","U111","8","organic","POLAND"
"1269","17269",7,8,85,110.7,0,7.3,28.5,69,29.7,"WGS84",53.19234,21.16652,"E20","8","U111","8","mineral","POLAND"
"1270","17270",3,8,89,6.9,0,0.5,40.2,19.9,2.3,"WGS84",52.92621,21.67063,"C20","8","U120","8","mineral","POLAND"
"1271","17271",6,23,71,13,1,1.3,70.4,72.8,0,"WGS84",52.84665,21.73927,"B14","8","U111","8","mineral","POLAND"
"1272","17272",2,8,90,9.4,0,0.9,74.3,61,2.6,"WGS84",53.10613,21.68935,"B15","8","U111","8","mineral","POLAND"
"1273","17273",8,16,76,71,3,6.6,10.9,48.6,28.5,"WGS84",53.07073,21.67968,"E20","8","U111","8","mineral","POLAND"
"1274","17274",4,8,88,15.9,0,1.3,53,47.6,4.8,"WGS84",52.90003,21.93516,"B15","8","U111","8","mineral","POLAND"
"1275","17275",8,22,71,9.4,1,1,26.4,87.3,6,"WGS84",52.95604,21.92048,"B13","8","U111","8","mineral","POLAND"
"1276","17276",10,28,61,39.4,0,3.7,0,62,24.1,"WGS84",52.75035,21.2326,"D10","8","U400","8","mineral","POLAND"
"1277","17277",4,5,90,14.6,0,1.3,58.4,98.6,6.8,"WGS84",52.79314,21.54442,"B18","8","U111","8","mineral","POLAND"
"1278","17278",NA,NA,NA,397.9,4,29.8,26.2,118.9,74.9,"WGS84",52.72515,21.49625,"C10","8","U120","8","organic","POLAND"
"1279","17279",3,5,93,8.9,0,0.9,59.9,123.8,2.1,"WGS84",52.66707,21.90105,"E20","8","U111","8","mineral","POLAND"
"1280","17280",2,6,92,9.3,0,0.9,65.3,49.2,0,"WGS84",52.6344,22.22228,"B14","8","U111","8","mineral","POLAND"
"1281","17281",4,10,87,8.2,0,0.9,91.5,41.5,12.1,"WGS84",52.89394,22.17505,"B54","8","U111","8","mineral","POLAND"
"1282","17282",8,25,67,12.1,0,1.2,0,31.3,3.3,"WGS84",52.85858,22.16506,"E20","8","U111","8","mineral","POLAND"
"1283","17283",7,15,78,48.7,9,4.9,12.1,68.1,21.8,"WGS84",53.33051,21.99495,"E20","8","U111","8","mineral","POLAND"
"1284","17284",12,29,59,42.2,2,3.4,0,150.7,11.6,"WGS84",53.25084,22.06382,"B54","8","U111","8","mineral","POLAND"
"1285","17285",11,32,58,32.3,4,3,34.6,147.5,21.9,"WGS84",53.2037,21.98965,"E20","8","U111","8","mineral","POLAND"
"1286","17286",7,7,86,39.1,0,3,18.9,34.8,14.6,"WGS84",53.40092,21.64843,"E20","8","U111","8","mineral","POLAND"
"1287","17287",1,6,93,10.9,1,0.7,0,22.3,0,"WGS84",53.56023,21.69245,"C20","8","U120","8","mineral","POLAND"
"1288","17288",7,22,71,19.3,0,1.8,17.1,70.2,9,"WGS84",54.0616,21.77157,"B13","8","U111","8","mineral","POLAND"
"1289","17289",10,24,66,7.8,0,0.9,0,64.7,4.8,"WGS84",53.94062,21.70641,"B14","8","U111","8","mineral","POLAND"
"1290","17290",12,30,57,8,4,1.1,35.1,142.6,8.3,"WGS84",53.90811,21.66636,"B14","8","U111","8","mineral","POLAND"
"1291","17291",5,9,85,10.2,34,1.1,31.9,99.9,6.8,"WGS84",53.91959,21.546,"E20","8","U111","8","mineral","POLAND"
"1292","17292",14,22,64,20.9,1,2,25.6,82.3,13.4,"WGS84",53.84922,21.7116,"E20","8","U400","8","mineral","POLAND"
"1293","17293",20,24,56,9,1,1,17.9,92.2,12.1,"WGS84",54.22084,22.0039,"E20","8","U111","8","mineral","POLAND"
"1294","17294",8,28,65,32.9,0,1.9,14.8,40.6,6.5,"WGS84",54.24426,22.13544,"C20","8","U120","8","mineral","POLAND"
"1295","17295",9,23,67,28.3,0,2.5,23.3,88.1,13,"WGS84",54.20694,22.34167,"E20","8","U111","8","mineral","POLAND"
"1296","17296",14,23,63,32.1,11,2.8,101.5,273.3,20.2,"WGS84",54.17309,22.30127,"E10","8","U400","8","mineral","POLAND"
"1297","17297",8,16,75,6.7,4,0.9,48.6,91.4,5.7,"WGS84",54.32342,21.50332,"B13","8","U111","U112","mineral","POLAND"
"1298","17298",6,11,83,12.4,1,0.9,34.9,26.8,5.3,"WGS84",53.86709,21.90184,"C20","8","U120","8","mineral","POLAND"
"1299","17299",4,4,92,16.7,0,0.8,68.5,27.7,7.5,"X",88.888888,88.888888,"C20","8","U120","8","mineral","POLAND"
"1300","17300",2,3,95,13.3,0,0.6,26.7,19.7,8.3,"WGS84",53.63539,21.28379,"C20","8","U120","8","mineral","POLAND"
"1301","17301",15,82,3,10.7,0,1.3,50.7,232.9,10.6,"WGS84",53.66021,21.01447,"E20","8","U111","8","mineral","POLAND"
"1302","17302",11,18,71,17.9,2,1.9,19.3,67.5,16.9,"WGS84",52.36878,22.32718,"B13","8","U111","8","mineral","POLAND"
"1303","17303",6,24,70,8.9,0,0.9,44.6,59,3.1,"WGS84",52.47526,22.1777,"B21","8","U111","8","mineral","POLAND"
"1304","17304",7,25,68,8.3,0,1,18,49.8,5.7,"WGS84",52.22732,18.84999,"B14","8","U111","8","mineral","POLAND"
"1305","17305",7,16,77,8.3,0,0.9,34.9,104.7,4,"WGS84",52.38984,22.12403,"B14","8","U111","8","mineral","POLAND"
"1306","17306",4,15,80,7.7,1,0.9,62,97.2,4.8,"WGS84",51.95485,21.38487,"E20","8","U111","8","mineral","POLAND"
"1307","17307",8,26,66,9.9,0,1.2,14.7,50.2,6.3,"WGS84",52.32179,22.2543,"B15","8","U111","8","mineral","POLAND"
"1308","17308",3,5,92,11.1,0,0.7,59.4,21.2,2.1,"WGS84",52.2219,21.98852,"C20","8","U120","8","mineral","POLAND"
"1309","17309",2,8,89,14.3,1,1.1,28.4,24.1,3.6,"WGS84",52.33993,21.15715,"E10","8","U400","8","mineral","POLAND"
"1310","17310",8,19,73,9,0,1,0,41.7,5.2,"WGS84",52.29543,21.80019,"E20","8","U111","8","mineral","POLAND"
"1311","17311",6,22,72,8.6,0,0.9,31.9,32.5,3.4,"WGS84",52.26294,21.76178,"E20","8","U111","8","mineral","POLAND"
"1312","17312",9,15,76,59.7,1,5.5,12.5,44.5,18,"WGS84",52.25386,21.6701,"E20","8","U111","8","mineral","POLAND"
"1313","17313",3,6,91,16.8,1,1.5,64.4,82.9,6.8,"WGS84",52.27383,21.46722,"G20","8","U400","8","mineral","POLAND"
"1314","17314",6,13,80,19.9,0,1.5,36.3,42.9,5.6,"WGS84",52.13608,21.75761,"C10","8","U120","8","mineral","POLAND"
"1315","17315",12,21,68,192.3,0,8.5,25.9,116.3,25.7,"WGS84",52.40061,21.4706,"C10","8","U120","8","organic","POLAND"
"1316","17316",17,28,55,27.4,1,2.6,19.3,46.5,21.9,"WGS84",52.50173,21.7363,"E20","8","U111","8","mineral","POLAND"
"1317","17317",22,16,62,37.9,1,3.9,87.9,23.3,23,"WGS84",52.47824,21.78976,"E20","8","U111","8","mineral","POLAND"
"1318","17318",14,56,29,11.2,27,1.1,37.1,86.5,19.2,"WGS84",52.24809,20.77786,"B21","8","U111","8","mineral","POLAND"
"1319","17319",3,11,86,10.9,0,0.8,106.3,46.3,0,"WGS84",52.46782,21.33898,"F00","8","U112","8","mineral","POLAND"
"1320","17320",2,5,93,9.1,1,0.9,17.2,0,3.1,"WGS84",52.4743,21.4601,"E20","8","U111","8","mineral","POLAND"
"1321","17321",2,4,95,15.4,3,0.7,26.4,24.5,3.3,"WGS84",52.1554,21.37724,"C20","8","U120","8","mineral","POLAND"
"1322","17322",1,2,97,4.4,1,0.3,24.5,33.5,0,"WGS84",52.25959,21.61221,"C20","8","U120","8","mineral","POLAND"
"1323","17323",6,15,79,19.9,0,1.8,0,11.8,10.3,"WGS84",52.48445,21.16416,"E20","8","U120","8","mineral","POLAND"
"1324","17324",5,20,74,11.1,1,1.1,56.2,44.8,3.1,"WGS84",53.54239,22.23921,"B18","8","U111","8","mineral","POLAND"
"1325","17325",6,27,67,7.2,0,0.8,52.3,25.3,0,"WGS84",53.56339,22.03053,"B18","8","U111","8","mineral","POLAND"
"1326","17382",4,14,82,11.4,1,1.1,21.8,52.1,7.6,"WGS84",53.94264,18.38071,"B13","8","U111","8","mineral","POLAND"
"1327","17383",12,19,69,4.8,87,0.8,19.7,96.9,28.6,"WGS84",53.94015,21.5208,"E20","8","U111","8","mineral","POLAND"
"1328","17384",10,12,78,80.5,0,6.3,20.6,56.5,0,"WGS84",53.4563,21.44982,"E20","8","U111","8","mineral","POLAND"
"1329","17385",3,5,92,15.2,1,0.7,20.7,17.2,11.9,"WGS84",53.6157,21.49315,"C20","8","U120","8","mineral","POLAND"
"1330","17386",2,8,90,14,0,1.1,0,34.4,15.3,"WGS84",53.95495,22.29856,"C30","8","U120","8","mineral","POLAND"
"1331","17387",4,22,73,18.3,0,1.6,15.2,127,0,"WGS84",53.88765,22.06225,"B15","8","U111","8","mineral","POLAND"
"1332","17388",7,14,79,7.9,15,0.7,0,27,19.6,"WGS84",53.8403,22.17206,"E20","8","U111","8","mineral","POLAND"
"1333","17389",3,3,94,19.3,1,0.8,56.6,20.7,7.2,"WGS84",53.80221,22.00669,"C20","8","U120","8","mineral","POLAND"
"1334","17390",23,38,39,53,4,4.7,40.2,127.2,35.8,"WGS84",54.19865,21.282,"B32","8","U111","8","mineral","POLAND"
"1335","17391",11,28,61,7.3,3,0.8,0,49.1,5.2,"WGS84",54.25289,22.23156,"B15","8","U111","8","mineral","POLAND"
"1336","17392",9,28,63,11.7,1,1.1,21.4,137.8,5.8,"WGS84",54.32701,21.84758,"E20","8","U111","8","mineral","POLAND"
"1337","17393",14,23,63,21.2,0,2,0,84.5,13.3,"WGS84",54.28268,21.74127,"E20","8","U111","8","mineral","POLAND"
"1338","17394",14,24,61,50.6,13,3.7,102,274.8,24.3,"WGS84",54.1347,22.32097,"E20","8","U112","8","mineral","POLAND"
"1339","17395",12,25,64,7.7,2,0.9,17.9,138.8,6,"WGS84",54.04678,22.10856,"E20","8","U111","8","mineral","POLAND"
"1340","17396",5,13,83,16.1,1,1.5,63.7,75.8,7.4,"WGS84",53.98202,22.02769,"E30","8","U112","8","mineral","POLAND"
"1341","17397",5,16,78,21.4,0,1.5,46.7,78.1,6.5,"WGS84",54.06757,21.89738,"C20","8","U120","8","mineral","POLAND"
"1342","17398",9,27,63,13.1,1,1.3,41.7,99.1,3.7,"WGS84",54.04102,21.98278,"B15","8","U111","8","mineral","POLAND"
"1343","17399",6,14,80,17.3,2,1.3,0,52.3,7.5,"WGS84",54.12153,22.09565,"C10","8","U364","8","mineral","POLAND"
"1344","17400",5,16,79,37,0,2.3,10.3,23.1,28.6,"WGS84",54.12094,21.91207,"D10","8","U400","8","mineral","POLAND"
"1345","17401",26,26,48,19.5,2,1.8,0,137.1,13.1,"WGS84",54.30941,21.06317,"E20","8","U111","8","mineral","POLAND"
"1346","17402",2,3,95,20.7,0,1.2,38.9,36.4,3.4,"WGS84",53.68075,22.31034,"C20","8","U120","8","mineral","POLAND"
"1347","17403",13,29,58,9.7,0,1,21.6,113.8,5.6,"WGS84",53.70147,22.28563,"B54","8","U111","8","mineral","POLAND"
"1348","17404",19,31,50,13.4,3,1.4,67.7,205.1,10.1,"WGS84",53.69538,22.34543,"B11","8","U111","8","mineral","POLAND"
"1349","17405",6,14,80,11.3,10,1.2,39.3,121.9,9.2,"WGS84",53.66003,22.33502,"B54","8","U111","8","mineral","POLAND"
"1350","17406",5,11,84,19.9,0,1,28.1,21.4,3.5,"WGS84",53.34795,22.18302,"C20","8","U120","8","mineral","POLAND"
"1351","17407",5,32,63,10.1,0,0.9,54.7,84.7,3.1,"WGS84",53.21214,22.26587,"B14","8","U111","8","mineral","POLAND"
"1352","17408",9,25,66,14.3,0,1.5,0,45.5,9.6,"WGS84",53.40656,22.32218,"E20","8","U111","8","mineral","POLAND"
"1353","17409",NA,NA,NA,330.3,1,17,49.6,235.9,21.4,"WGS84",53.40999,22.10915,"E10","8","U400","8","organic","POLAND"
"1354","17410",5,46,49,12.9,0,1.1,51.2,84.5,2.7,"WGS84",53.13877,22.09289,"B54","8","U111","8","mineral","POLAND"
"1355","17411",2,5,93,5.8,1,0.6,37.2,23.3,2.9,"WGS84",53.46868,22.24843,"B15","8","U111","8","mineral","POLAND"
"1356","17412",3,7,89,13.1,0,0.7,44.2,37.6,0,"WGS84",53.45725,22.00034,"C20","8","U120","8","mineral","POLAND"
"1357","17413",4,19,76,9.4,0,0.9,28.1,75.9,0,"WGS84",53.08841,22.23037,"E10","8","U364","8","mineral","POLAND"
"1358","17414",12,25,64,11.5,1,1.2,23.6,78.9,5.5,"WGS84",52.99398,22.26399,"E20","8","U111","8","mineral","POLAND"
"1359","17415",10,17,72,9.2,10,0.8,21,55,8.5,"WGS84",52.95258,22.31267,"E20","8","U111","8","mineral","POLAND"
"1360","17416",6,11,83,7,9,0.5,18.2,38.7,8.5,"WGS84",52.74077,22.07171,"C20","8","U120","8","mineral","POLAND"
"1361","17418",5,12,84,22,0,1.6,97.5,45.1,8.3,"WGS84",52.53423,21.77495,"C10","8","U120","8","mineral","POLAND"
"1362","17419",3,11,86,5,0,0.6,98.1,263.7,0,"WGS84",52.55497,22.11006,"E20","8","U111","8","mineral","POLAND"
"1363","17420",9,18,73,17.6,1,1.6,0,120.5,2,"WGS84",52.57512,22.08641,"D10","8","U400","8","mineral","POLAND"
"1364","17421",2,5,93,22,2,0.9,45.3,30.9,3.2,"WGS84",52.57567,21.90601,"C30","8","U120","8","mineral","POLAND"
"1365","17422",5,30,64,8.3,0,0.8,78.4,65.7,3.2,"WGS84",52.57415,21.36662,"B18","8","U111","8","mineral","POLAND"
"1366","17423",NA,NA,NA,250.2,0,20.9,0,127.4,88.3,"WGS84",52.65203,21.68683,"E20","8","U400","8","organic","POLAND"
"1367","17424",11,15,74,35.6,1,2.6,0,32.6,11.7,"WGS84",52.60178,21.64341,"E20","8","U400","8","mineral","POLAND"
"1368","17425",8,11,81,38.2,0,3.5,0,16.7,25.5,"WGS84",52.79237,21.36375,"E20","8","U111","8","mineral","POLAND"
"1369","17426",4,11,85,10.9,0,0.9,57.4,28.1,3.8,"WGS84",52.61795,21.28821,"B14","8","U111","8","mineral","POLAND"
"1370","17428",4,6,90,14.3,1,0.9,19.8,22.5,2.1,"WGS84",52.94424,22.03811,"C20","8","U120","8","mineral","POLAND"
"1371","17429",4,7,89,12.4,0,0.9,23.4,73.2,0,"WGS84",53.05331,22.03844,"B14","8","U111","8","mineral","POLAND"
"1372","17430",2,1,97,0,0,0.2,39,21.2,0,"WGS84",53.19058,21.37846,"F00","8","U400","8","mineral","POLAND"
"1373","17431",NA,NA,NA,433.9,1,34.2,27.5,105.2,75.3,"WGS84",53.26707,21.33811,"E20","8","U111","8","organic","POLAND"
"1374","17432",NA,NA,NA,251.3,10,18.4,24.9,14.3,105.2,"WGS84",53.31525,21.59451,"E20","8","U111","8","organic","POLAND"
"1375","17433",2,2,96,5.6,1,0.6,35.8,15.4,0,"WGS84",52.98444,21.44468,"C20","8","U120","8","mineral","POLAND"
"1376","17434",7,11,81,17.8,0,1.7,69.5,42.1,13.9,"WGS84",52.95183,21.40581,"E20","8","U111","8","mineral","POLAND"
"1377","17435",3,3,94,13.9,0,0.8,31.6,28.4,3.5,"WGS84",52.80352,21.24638,"C20","8","U120","8","mineral","POLAND"
"1378","17436",4,1,95,13.4,0,0.9,47.9,38.7,11.8,"WGS84",53.40414,21.80199,"E20","8","U111","8","mineral","POLAND"
"1379","17437",5,21,74,10.2,0,0.9,30.2,40.9,0,"WGS84",52.89768,21.21064,"B18","8","U111","8","mineral","POLAND"
"1380","17438",4,15,81,11,0,1,22.2,37.3,0,"WGS84",53.10773,20.90233,"C30","8","U120","8","mineral","POLAND"
"1381","17439",22,23,55,174.2,3,14.4,47.9,40.7,43.6,"WGS84",53.20602,21.0184,"E20","8","U111","8","organic","POLAND"
"1382","17440",2,3,96,2.2,0,0.3,29.2,39.7,0,"WGS84",53.16095,20.91588,"C20","8","U120","8","mineral","POLAND"
"1383","17441",4,19,76,17.3,0,0.5,40.2,30.9,0,"WGS84",53.11843,20.78402,"C20","8","U120","8","mineral","POLAND"
"1384","17442",5,10,85,54.9,0,4.2,14.1,27.8,11.4,"WGS84",52.97278,20.9888,"C10","8","U120","8","mineral","POLAND"
"1385","17443",7,24,69,11.4,3,1.1,68,65.5,6.6,"WGS84",52.80774,21.00737,"B16","8","U111","8","mineral","POLAND"
"1386","17444",NA,NA,NA,315.6,1,22,15.9,100.4,122.6,"WGS84",53.96828,20.81796,"E20","8","U111","8","organic","POLAND"
"1387","17445",12,27,61,30.8,8,2.1,49.7,90.5,5.9,"WGS84",53.82368,20.8113,"D10","8","U400","8","mineral","POLAND"
"1388","17446",13,25,62,12.8,0,1.3,17.2,86.5,6.9,"WGS84",53.81022,20.96163,"B51","8","U111","8","mineral","POLAND"
"1389","17447",4,20,76,12.1,0,1,24.6,47,2.3,"WGS84",52.97685,21.14075,"B14","8","U111","8","mineral","POLAND"
"1390","17448",10,19,72,152.2,3,11.8,34.2,68.4,76.6,"WGS84",53.76111,21.10246,"E30","8","U364","8","organic","POLAND"
"1391","17449",21,46,33,24.5,0,1.9,0,63.8,13.9,"WGS84",54.18517,21.62021,"C10","8","U120","8","mineral","POLAND"
"1392","17450",16,32,52,11.2,1,1.2,10.1,150.7,7.1,"WGS84",54.17319,21.55468,"B11","8","U111","8","mineral","POLAND"
"1393","17451",32,48,19,19.4,4,1.8,28.6,373.5,15.1,"WGS84",54.17891,21.49411,"B11","8","U111","8","mineral","POLAND"
"1394","17452",16,27,57,14.7,0,1.5,28.1,151.7,8.2,"WGS84",54.11937,21.35345,"B11","8","U111","8","mineral","POLAND"
"1395","17453",8,11,81,8.2,0,1.1,40.7,127.8,4.3,"WGS84",54.01307,21.32437,"B11","8","U111","8","mineral","POLAND"
"1396","17454",10,16,75,19.8,7,1.8,116.9,309,14.3,"WGS84",53.95431,21.37018,"B21","8","U113","8","mineral","POLAND"
"1397","17455",17,19,64,17.1,133,1.3,23.2,191.4,9.1,"WGS84",53.92449,21.30027,"E20","8","U112","8","mineral","POLAND"
"1398","17456",17,25,58,20.1,2,2.1,14.8,70.4,14.9,"WGS84",54.02845,20.95729,"E20","8","U111","8","mineral","POLAND"
"1399","17457",23,27,51,13,13,1.5,56.7,229.5,15.4,"WGS84",54.04529,21.17969,"E30","8","U112","8","mineral","POLAND"
"1400","17458",6,11,83,11.4,2,1,57.8,136.9,6,"WGS84",54.19756,21.09532,"C30","8","U120","8","mineral","POLAND"
"1401","17459",46,25,28,21.4,6,2.2,90.4,568.7,26.7,"WGS84",54.14985,21.02045,"B11","8","U111","8","mineral","POLAND"
"1402","17460",14,24,62,13.3,0,1.4,0,131.2,6.7,"WGS84",54.14027,20.92487,"B51","8","U111","8","mineral","POLAND"
"1403","17461",9,23,68,10.5,0,1.2,36,12.4,3.8,"WGS84",54.19887,20.87827,"B11","8","U111","8","mineral","POLAND"
"1404","17462",49,24,27,23,25,2.4,30.4,490.7,24.5,"WGS84",54.28756,20.90168,"B52","8","U111","8","mineral","POLAND"
"1405","17463",15,25,59,9.4,0,1,17.9,57.9,7.4,"WGS84",54.25291,20.6758,"B16","8","U111","8","mineral","POLAND"
"1406","17464",7,16,77,9.7,2,1.1,30.7,67.9,7,"WGS84",54.27871,20.58838,"E20","8","U111","8","mineral","POLAND"
"1407","17465",15,23,62,11,1,1.2,16,159.5,9,"WGS84",54.32204,20.50619,"E20","8","U111","8","mineral","POLAND"
"1408","17466",5,11,84,21.9,0,1.4,92.7,22.3,4.6,"WGS84",54.32667,20.66297,"C30","8","U120","8","mineral","POLAND"
